order_id,q_standard,q_small,q_box,demand,creation_time,committed_completion_time,load_time,unload_time,pickup_id,delivery_id
1553110035,0,6,0,3.0,15:53:11,19:53:11,720,720,d9f1aced3d1b4379b43a7aed2488134d,b8f0e72c209a459991fd3cb61c72b333
1631140036,0,0,1,0.25,16:31:14,20:31:14,60,60,187a4c8fb27e4e5b9ef800a4ad5d4301,7fb0acc4e2634440ba26a7ebc0040dc2
1641240037,1,0,0,1.0,16:41:24,20:41:24,240,240,f5264a9b32c94706a8bc981ab961952a,ce433928b8724d77bbe97ccb1e3312a5
1643030038,0,1,0,0.5,16:43:03,20:43:03,120,120,c1e1e4250f63479ca9261967f84b6719,84837bc48a2846cda5895e07912c6a91
1643570039,0,0,1,0.25,16:43:57,20:43:57,60,60,66b7f2fbd6a042c1bbd1b567d68daa56,e15ed46435514dda8bd6a420ab3e5d0b
1705490040,0,1,1,0.75,17:05:49,21:05:49,180,180,6ba3750e4eda425fae9db0cd825c39cd,4780dc7fb51f4f5da3dea9e56c125fe6
1708570041,1,0,1,1.25,17:08:57,21:08:57,300,300,b36cdc41430843efbf674ab80369d77b,b4258aba02fe457889bff20abcd3c10e
1720040042,6,18,0,15.0,17:20:04,21:20:04,3600,3600,1821ddf96fe14083ba213868cd82b840,85a5e0d0db8746a8bb82de9c72fb4cfe
1741490043,0,0,1,0.25,17:41:49,21:41:49,60,60,cdcbb2960996475fb11a199d4226fc15,c174cfe9fcbf4f1b82095941a49f7bd9
1925350044,0,1,1,0.75,19:25:35,23:25:35,180,180,becb4f85393540b287e7329758b8d832,081dc54492414061ae6c6e47bf7b8db5
1929090045,0,1,0,0.5,19:29:09,23:29:09,120,120,6380b13f12984a08a4994fb4c126215b,d1f8de642d734931be957336196d996d
1940250046,0,0,1,0.25,19:40:25,23:40:25,60,60,d3118417a6aa44c488d1758be16ad2dd,a1beabe727d34dba968e1a00f69d76ed
2038110047,0,1,0,0.5,20:38:11,00:38:11,120,120,f7d977891ba84a7491024709803f38cc,c1e1e4250f63479ca9261967f84b6719
2045300048,1,0,1,1.25,20:45:30,00:45:30,300,300,1c3da1b869444169a773701e1430ded0,1053bf90a2c645c3a596b31bbc84f535
2129500049,0,0,1,0.25,21:29:50,01:29:50,60,60,77ec676ff9e348298044721c0fc2b690,0ca31f8c354b4ab78899ad6dfbd632fa
2314350050,0,1,0,0.5,23:14:35,03:14:35,120,120,5ec55e3f537d448d95144cec1cc37f54,6380b13f12984a08a4994fb4c126215b
