order_id,q_standard,q_small,q_box,demand,creation_time,committed_completion_time,load_time,unload_time,pickup_id,delivery_id
1550200032,0,0,1,0.25,15:50:20,19:50:20,60,60,e2d5093fbe36431f8986ddb0e1c586be,cd837256e92d4dda8e4a738c049dbcd6
1612380033,0,0,1,0.25,16:12:38,20:12:38,60,60,d66f217d91dd4b43a32fb4984c74845d,9eb6acb8d6154085a29d04268076aeea
1617110034,1,0,0,1.0,16:17:11,20:17:11,240,240,7782ed919d8f4dd6a1fb220dacd73445,f6faef4b36e743328800b961aced4a2c
1657120035,1,1,0,1.5,16:57:12,20:57:12,360,360,a1beabe727d34dba968e1a00f69d76ed,ffd0ed8719f54294a452ed3e3b6a986c
1706120036,0,1,0,0.5,17:06:12,21:06:12,120,120,cdcbb2960996475fb11a199d4226fc15,e723c30f335b4391ad73fbccdfb67d1e
1726030037,1,0,0,1.0,17:26:03,21:26:03,240,240,2445d4bd004c457d95957d6ecf77f759,24b6bf044ee8473db7030d008fb422b5
1734090038,0,0,1,0.25,17:34:09,21:34:09,60,60,85a5e0d0db8746a8bb82de9c72fb4cfe,9b8851cf57f944c6b168ec887558ffaa
1744520039,2,0,0,2.0,17:44:52,21:44:52,480,480,3fbffad04fa44c75926557097f03a15c,5e2e9efa5ade4984bb18af66028bc0c8
1857550040,0,0,1,0.25,18:57:55,22:57:55,60,60,7b84670cf4164cccba22ebb17a2c290a,4a85fbdd319140dd83f55766289d365f
1951010041,1,1,0,1.5,19:51:01,23:51:01,360,360,8854c92271174c4bbd3ee95fbdd973c7,6fbe6d91a5f04b359e02bde29d349128
2002340042,0,1,0,0.5,20:02:34,00:02:34,120,120,1654624e52e84a93b56d016abb6f9042,76d691d6054f42d48f27e16806928020
2004310043,0,0,2,0.5,20:04:31,00:04:31,120,120,85a5e0d0db8746a8bb82de9c72fb4cfe,b854aac6ac2345789fbb3d155321216a
2016560044,0,0,2,0.5,20:16:56,00:16:56,120,120,1394dce6e0b24fc8ad3d0a807e490829,13f358cee72045fc8e52fc834957788a
2038250045,0,0,1,0.25,20:38:25,00:38:25,60,60,449b516ba21b4270ac1ea1b13a89514c,7d1aa3474be842a9974684f4a1172ffe
2049530046,0,0,1,0.25,20:49:53,00:49:53,60,60,13f358cee72045fc8e52fc834957788a,bdb72ae965bb4229a3b93402b5cd3d78
2115260047,0,1,0,0.5,21:15:26,01:15:26,120,120,e723c30f335b4391ad73fbccdfb67d1e,fa91b55160e245edb77a213135cccd27
2217270048,0,1,0,0.5,22:17:27,02:17:27,120,120,9316c24ab8b9471fa75f9da67d0b7db2,081dc54492414061ae6c6e47bf7b8db5
2248190049,0,1,0,0.5,22:48:19,02:48:19,120,120,77ec676ff9e348298044721c0fc2b690,4291ef6305424140bbfaffff64fe7547
2353190050,0,1,0,0.5,23:53:19,03:53:19,120,120,1821ddf96fe14083ba213868cd82b840,a678f7137f7e4debbc6bc4679cd2c1b4
