order_id,q_standard,q_small,q_box,demand,creation_time,committed_completion_time,load_time,unload_time,pickup_id,delivery_id
2000530041,0,1,0,0.5,20:00:53,00:00:53,120,120,e15ed46435514dda8bd6a420ab3e5d0b,76d691d6054f42d48f27e16806928020
2012590042,0,0,1,0.25,20:12:59,00:12:59,60,60,5920212e6b0b46b198b9677bfe74f35d,f5118fa189b742a897beec2f77de9b27
2027340043,1,0,0,1.0,20:27:34,00:27:34,240,240,9316c24ab8b9471fa75f9da67d0b7db2,081dc54492414061ae6c6e47bf7b8db5
2028330044,1,3,0,2.5,20:28:33,00:28:33,600,600,77ec676ff9e348298044721c0fc2b690,66b7f2fbd6a042c1bbd1b567d68daa56
2211300045,1,0,0,1.0,22:11:30,02:11:30,240,240,00e5630fbb3c4ff4b753ac1e1c15d561,5eb5c6872aa04a0c8175969801d56658
2220330046,2,0,0,2.0,22:20:33,02:20:33,480,480,8854c92271174c4bbd3ee95fbdd973c7,b8f0e72c209a459991fd3cb61c72b333
2223290047,0,1,0,0.5,22:23:29,02:23:29,120,120,e15ed46435514dda8bd6a420ab3e5d0b,b8f0e72c209a459991fd3cb61c72b333
2324550048,0,1,0,0.5,23:24:55,03:24:55,120,120,cd837256e92d4dda8e4a738c049dbcd6,212c60c932ca4e4c8cf922cb2ec2fadd
2330440049,1,0,0,1.0,23:30:44,03:30:44,240,240,7fe14b93f0f04ee7a994ef5b2c1fdb72,14174a048a0147be86981428ec8df189
2333590050,14,8,0,18.0,23:33:59,03:33:59,4320,4320,212c60c932ca4e4c8cf922cb2ec2fadd,468daf338af44b9382df90826f18994c
