order_id,q_standard,q_small,q_box,demand,creation_time,committed_completion_time,load_time,unload_time,pickup_id,delivery_id
1137210023,1,0,0,1.0,11:37:21,15:37:21,240,240,7fe14b93f0f04ee7a994ef5b2c1fdb72,0c589202a6584664939d46842080d019
1145230024,0,1,0,0.5,11:45:23,15:45:23,120,120,5c8900293133480d893ceee1ac8fd352,32ab2049f3fb437881ff3912470d7840
1159300025,1,0,0,1.0,11:59:30,15:59:30,240,240,ba2f9926cafc49468d76077a3e86aa4f,433901c139d54522a8f3790b07a335e5
1423460026,1,0,0,1.0,14:23:46,18:23:46,240,240,d48e48b0b026419990c5ed5080c5da9d,7d511f7ba322430687691bf9cfcc96b4
1430050027,0,1,0,0.5,14:30:05,18:30:05,120,120,effccdca39e848faae86cc17c34e722b,00e5630fbb3c4ff4b753ac1e1c15d561
1436220028,0,1,0,0.5,14:36:22,18:36:22,120,120,9e692abf321146bebb9917f3ada777d4,c174cfe9fcbf4f1b82095941a49f7bd9
1508300029,1,0,0,1.0,15:08:30,19:08:30,240,240,a1beabe727d34dba968e1a00f69d76ed,856895eda4fa41159b4aed0b71355cae
1519210030,0,0,1,0.25,15:19:21,19:19:21,60,60,cdcbb2960996475fb11a199d4226fc15,85a5e0d0db8746a8bb82de9c72fb4cfe
1519320031,0,0,1,0.25,15:19:32,19:19:32,60,60,fc583f43dd594e1fbc333052a2e5fb30,b8f0e72c209a459991fd3cb61c72b333
1530010032,0,0,1,0.25,15:30:01,19:30:01,60,60,7d1aa3474be842a9974684f4a1172ffe,20d9d5fd8824497a811a65a57f64f359
1547150033,1,0,0,1.0,15:47:15,19:47:15,240,240,6fbe6d91a5f04b359e02bde29d349128,fc583f43dd594e1fbc333052a2e5fb30
1632290034,0,1,0,0.5,16:32:29,20:32:29,120,120,7fb0acc4e2634440ba26a7ebc0040dc2,7b4a71ce5d744da09cf5f4c744924812
1635370035,1,2,0,2.0,16:35:37,20:35:37,480,480,00e5630fbb3c4ff4b753ac1e1c15d561,66b7f2fbd6a042c1bbd1b567d68daa56
1711130036,0,0,1,0.25,17:11:13,21:11:13,60,60,7d511f7ba322430687691bf9cfcc96b4,449b516ba21b4270ac1ea1b13a89514c
1723330037,1,0,0,1.0,17:23:33,21:23:33,240,240,852c1621c9c44d029b33d71c1274caeb,b6dd694ae05541dba369a2a759d2c2b9
1725250038,0,0,1,0.25,17:25:25,21:25:25,60,60,1394dce6e0b24fc8ad3d0a807e490829,1c3da1b869444169a773701e1430ded0
1734200039,0,0,5,1.25,17:34:20,21:34:20,300,300,b36cdc41430843efbf674ab80369d77b,a6d6e6a52a0044e99991fc8fb0248027
1746280040,0,1,0,0.5,17:46:28,21:46:28,120,120,e15ed46435514dda8bd6a420ab3e5d0b,7fe14b93f0f04ee7a994ef5b2c1fdb72
1746450041,0,1,0,0.5,17:46:45,21:46:45,120,120,1c3da1b869444169a773701e1430ded0,d66f217d91dd4b43a32fb4984c74845d
1930080042,0,0,1,0.25,19:30:08,23:30:08,60,60,ee187c7680604a9fa1f3d3837610c11a,3fbffad04fa44c75926557097f03a15c
1945160043,0,0,1,0.25,19:45:16,23:45:16,60,60,24b6bf044ee8473db7030d008fb422b5,773b0458659248f1938a61ddaeef55ef
2007420044,0,0,1,0.25,20:07:42,00:07:42,60,60,263739de27764618a7e699260cdfdd31,be79e1dcfff84bca9677a61c7fd5b5a6
2110320045,0,1,0,0.5,21:10:32,01:10:32,120,120,e2d5093fbe36431f8986ddb0e1c586be,9829a9e1f6874f28b33b57a7a42bb49f
2129500046,0,0,1,0.25,21:29:50,01:29:50,60,60,c4e793f5dc5a4026b54f5b9925de1196,c1e1e4250f63479ca9261967f84b6719
2210010047,0,0,3,0.75,22:10:01,02:10:01,180,180,a1706ab3350d477cb63e047c4f4ad819,4a85fbdd319140dd83f55766289d365f
2214000048,1,1,0,1.5,22:14:00,02:14:00,360,360,cdcbb2960996475fb11a199d4226fc15,4cf497e776dd408f82c60b6475397a9d
2226480049,1,0,0,1.0,22:26:48,02:26:48,240,240,9316c24ab8b9471fa75f9da67d0b7db2,24b6bf044ee8473db7030d008fb422b5
2323210050,0,0,1,0.25,23:23:21,03:23:21,60,60,7b4a71ce5d744da09cf5f4c744924812,af35b43e04df49b9b469a0018730faeb
