order_id,q_standard,q_small,q_box,demand,creation_time,committed_completion_time,load_time,unload_time,pickup_id,delivery_id
1803340035,8,18,0,17.0,18:03:34,22:03:34,4080,4080,4e6e1dec486340a0b4fbc7e1eeed99ab,b6dd694ae05541dba369a2a759d2c2b9
1909230036,5,0,0,5.0,19:09:23,23:09:23,1200,1200,fc583f43dd594e1fbc333052a2e5fb30,8c0126415c904d388bfdecbb4bf23c2e
1952310037,0,1,0,0.5,19:52:31,23:52:31,120,120,f7d977891ba84a7491024709803f38cc,f5118fa189b742a897beec2f77de9b27
2120550038,1,0,0,1.0,21:20:55,01:20:55,240,240,3556641d92e044d3a0111c4df4d1fd17,d66f217d91dd4b43a32fb4984c74845d
2129500039,0,0,1,0.25,21:29:50,01:29:50,60,60,9b40bfd6ca1c432498685540652a5a8b,9e692abf321146bebb9917f3ada777d4
2136270040,1,0,0,1.0,21:36:27,01:36:27,240,240,d48e48b0b026419990c5ed5080c5da9d,af35b43e04df49b9b469a0018730faeb
2154130041,3,1,0,3.5,21:54:13,01:54:13,840,840,bdb72ae965bb4229a3b93402b5cd3d78,f6faef4b36e743328800b961aced4a2c
2233130042,0,0,1,0.25,22:33:13,02:33:13,60,60,6999d8c076aa42f3b42c6c96dc2ccc4c,d3118417a6aa44c488d1758be16ad2dd
2242010043,0,12,0,6.0,22:42:01,02:42:01,1440,1440,9b8851cf57f944c6b168ec887558ffaa,e7d9bdb12a9e4bf5a70373616d423349
2249320044,0,0,1,0.25,22:49:32,02:49:32,60,60,b854aac6ac2345789fbb3d155321216a,a6d6e6a52a0044e99991fc8fb0248027
2252450045,0,0,1,0.25,22:52:45,02:52:45,60,60,187a4c8fb27e4e5b9ef800a4ad5d4301,62cbdc8fbbc5452da72e83705b4e19af
2255220046,2,0,0,2.0,22:55:22,02:55:22,480,480,680ee12255ad415ab7838647f138778e,9829a9e1f6874f28b33b57a7a42bb49f
2324410047,7,0,0,7.0,23:24:41,03:24:41,1680,1680,be79e1dcfff84bca9677a61c7fd5b5a6,81dc3e210b4449bf91d9874c26f173f0
2325350048,0,1,0,0.5,23:25:35,03:25:35,120,120,5fda6fea62824ea1a9f8d94a2f2d997d,0c589202a6584664939d46842080d019
2331240049,0,0,1,0.25,23:31:24,03:31:24,60,60,1053bf90a2c645c3a596b31bbc84f535,76d691d6054f42d48f27e16806928020
2346500050,0,1,0,0.5,23:46:50,03:46:50,120,120,c174cfe9fcbf4f1b82095941a49f7bd9,797fe83c0ac14a3c8724aa4d9ce0049a
