order_id,q_standard,q_small,q_box,demand,creation_time,committed_completion_time,load_time,unload_time,pickup_id,delivery_id
17090033,0,0,1,0.25,00:17:09,04:17:09,60,60,6e4801bd12654045a5f3d63e2951594c,3ad35edbd14b4dae8e5808d0b7e82a1a
17140034,0,0,1,0.25,00:17:14,04:17:14,60,60,6e4801bd12654045a5f3d63e2951594c,0c589202a6584664939d46842080d019
17140035,1,0,0,1.0,00:17:14,04:17:14,240,240,7782ed919d8f4dd6a1fb220dacd73445,3dae461cb13a4ca7bc113b9b1842283a
17300036,0,1,0,0.5,00:17:30,04:17:30,120,120,212c60c932ca4e4c8cf922cb2ec2fadd,8479328003a8427ca68b7600f0ac7045
17510037,0,1,0,0.5,00:17:51,04:17:51,120,120,ee187c7680604a9fa1f3d3837610c11a,ef3171964da04ea7ac2e547f2441eff0
18190038,0,0,5,1.25,00:18:19,04:18:19,300,300,8479328003a8427ca68b7600f0ac7045,773b0458659248f1938a61ddaeef55ef
19490039,0,1,0,0.5,00:19:49,04:19:49,120,120,707d2dad46ab496e97305cc2e3ae8cf2,9b40bfd6ca1c432498685540652a5a8b
20420040,0,1,0,0.5,00:20:42,04:20:42,120,120,c5819bc71f70420e8a28ac7c158dc22f,0ca31f8c354b4ab78899ad6dfbd632fa
21060041,0,0,5,1.25,00:21:06,04:21:06,300,300,680ee12255ad415ab7838647f138778e,a6fefc4ac6f541cbbc7af963c13350f6
21080042,14,0,0,14.0,00:21:08,04:21:08,3360,3360,d48e48b0b026419990c5ed5080c5da9d,ee187c7680604a9fa1f3d3837610c11a
21410043,0,0,1,0.25,00:21:41,04:21:41,60,60,f7ee272fbbba4f918bcd4f36ea053908,d48e48b0b026419990c5ed5080c5da9d
22260044,0,0,2,0.5,00:22:26,04:22:26,120,120,7fb0acc4e2634440ba26a7ebc0040dc2,b36cdc41430843efbf674ab80369d77b
22380045,8,0,0,8.0,00:22:38,04:22:38,1920,1920,6380b13f12984a08a4994fb4c126215b,680ee12255ad415ab7838647f138778e
22430046,8,4,1,10.25,00:22:43,04:22:43,2460,2460,9eb6acb8d6154085a29d04268076aeea,680ee12255ad415ab7838647f138778e
24050047,0,1,0,0.5,00:24:05,04:24:05,120,120,d66f217d91dd4b43a32fb4984c74845d,6fbe6d91a5f04b359e02bde29d349128
24110048,1,0,0,1.0,00:24:11,04:24:11,240,240,a6fefc4ac6f541cbbc7af963c13350f6,f7d977891ba84a7491024709803f38cc
24140049,0,1,0,0.5,00:24:14,04:24:14,120,120,76d691d6054f42d48f27e16806928020,4291ef6305424140bbfaffff64fe7547
24140050,0,0,1,0.25,00:24:14,04:24:14,60,60,cdcbb2960996475fb11a199d4226fc15,0ca31f8c354b4ab78899ad6dfbd632fa
24140051,0,0,4,1.0,00:24:14,04:24:14,240,240,61a68b6b728b4413ba6a0f695091579c,a6d6e6a52a0044e99991fc8fb0248027
24370052,1,0,0,1.0,00:24:37,04:24:37,240,240,681162833e354d329df2b7aff119f015,6c9f8a62eff74e589c081de647f8eb3e
24470053,1,0,0,1.0,00:24:47,04:24:47,240,240,3dae461cb13a4ca7bc113b9b1842283a,c5819bc71f70420e8a28ac7c158dc22f
24540054,0,0,1,0.25,00:24:54,04:24:54,60,60,ffaae12a3c054da585696a96e880cf64,4291ef6305424140bbfaffff64fe7547
24560055,1,0,0,1.0,00:24:56,04:24:56,240,240,bdb72ae965bb4229a3b93402b5cd3d78,5ec55e3f537d448d95144cec1cc37f54
24560056,0,1,0,0.5,00:24:56,04:24:56,120,120,f5264a9b32c94706a8bc981ab961952a,1394dce6e0b24fc8ad3d0a807e490829
25130057,1,0,0,1.0,00:25:13,04:25:13,240,240,680ee12255ad415ab7838647f138778e,c1e1e4250f63479ca9261967f84b6719
25130058,0,1,0,0.5,00:25:13,04:25:13,120,120,dd538f8238a5430b8135b89b8afe2511,3556641d92e044d3a0111c4df4d1fd17
25340059,0,0,1,0.25,00:25:34,04:25:34,60,60,7fb0acc4e2634440ba26a7ebc0040dc2,3ad35edbd14b4dae8e5808d0b7e82a1a
26190060,0,1,0,0.5,00:26:19,04:26:19,120,120,ce433928b8724d77bbe97ccb1e3312a5,a678f7137f7e4debbc6bc4679cd2c1b4
27000061,0,0,1,0.25,00:27:00,04:27:00,60,60,9c615d0af79a4cbfa86dc0bbf46a7870,9b02d5056bcf48abba07259bb3ca9396
27240062,7,0,0,7.0,00:27:24,04:27:24,1680,1680,9b02d5056bcf48abba07259bb3ca9396,d1f8de642d734931be957336196d996d
28020063,0,1,0,0.5,00:28:02,04:28:02,120,120,77ec676ff9e348298044721c0fc2b690,61a68b6b728b4413ba6a0f695091579c
28060064,1,1,0,1.5,00:28:06,04:28:06,360,360,2a1bdb363ea14379b771f76e428aad9c,7b4a71ce5d744da09cf5f4c744924812
28090065,1,0,0,1.0,00:28:09,04:28:09,240,240,ffd0ed8719f54294a452ed3e3b6a986c,797fe83c0ac14a3c8724aa4d9ce0049a
28210066,0,0,1,0.25,00:28:21,04:28:21,60,60,390904f3744145508d8c9f8361a23e72,ef3171964da04ea7ac2e547f2441eff0
28420067,0,3,0,1.5,00:28:42,04:28:42,360,360,a678f7137f7e4debbc6bc4679cd2c1b4,3dae461cb13a4ca7bc113b9b1842283a
28460068,0,0,1,0.25,00:28:46,04:28:46,60,60,d9f1aced3d1b4379b43a7aed2488134d,d66f217d91dd4b43a32fb4984c74845d
29150069,1,2,0,2.0,00:29:15,04:29:15,480,480,b854aac6ac2345789fbb3d155321216a,b36cdc41430843efbf674ab80369d77b
30010070,2,0,0,2.0,00:30:01,04:30:01,480,480,856895eda4fa41159b4aed0b71355cae,1394dce6e0b24fc8ad3d0a807e490829
30160071,18,0,0,18.0,00:30:16,04:30:16,4320,4320,5fda6fea62824ea1a9f8d94a2f2d997d,468daf338af44b9382df90826f18994c
30230072,0,0,1,0.25,00:30:23,04:30:23,60,60,aa61dc034d9240e9950b027ba204f5f0,c0979c05f2c44e6fa7c5e42ae9aa977e
30390073,0,1,0,0.5,00:30:39,04:30:39,120,120,773b0458659248f1938a61ddaeef55ef,3ad35edbd14b4dae8e5808d0b7e82a1a
31420074,0,0,2,0.5,00:31:42,04:31:42,120,120,433901c139d54522a8f3790b07a335e5,dd538f8238a5430b8135b89b8afe2511
32060075,0,0,1,0.25,00:32:06,04:32:06,60,60,66b7f2fbd6a042c1bbd1b567d68daa56,212c60c932ca4e4c8cf922cb2ec2fadd
32300076,0,0,1,0.25,00:32:30,04:32:30,60,60,4cf497e776dd408f82c60b6475397a9d,263739de27764618a7e699260cdfdd31
32430077,0,0,2,0.5,00:32:43,04:32:43,120,120,5fda6fea62824ea1a9f8d94a2f2d997d,85a5e0d0db8746a8bb82de9c72fb4cfe
33520078,1,0,2,1.5,00:33:52,04:33:52,360,360,b36cdc41430843efbf674ab80369d77b,b854aac6ac2345789fbb3d155321216a
33560079,0,0,7,1.75,00:33:56,04:33:56,420,420,d48e48b0b026419990c5ed5080c5da9d,7d1aa3474be842a9974684f4a1172ffe
33560080,0,1,0,0.5,00:33:56,04:33:56,120,120,e47399648fa842b2b8f80094343d8091,9829a9e1f6874f28b33b57a7a42bb49f
34150081,1,0,0,1.0,00:34:15,04:34:15,240,240,becb4f85393540b287e7329758b8d832,c1e1e4250f63479ca9261967f84b6719
34360082,0,0,1,0.25,00:34:36,04:34:36,60,60,f7d977891ba84a7491024709803f38cc,e5dc8bf4da6a4112b4dfca025d6a8948
34460083,0,0,1,0.25,00:34:46,04:34:46,60,60,7fe14b93f0f04ee7a994ef5b2c1fdb72,e2d5093fbe36431f8986ddb0e1c586be
34460084,0,2,1,1.25,00:34:46,04:34:46,300,300,c5819bc71f70420e8a28ac7c158dc22f,a678f7137f7e4debbc6bc4679cd2c1b4
34500085,0,1,0,0.5,00:34:50,04:34:50,120,120,433901c139d54522a8f3790b07a335e5,f5118fa189b742a897beec2f77de9b27
35160086,0,0,1,0.25,00:35:16,04:35:16,60,60,434ba7a94f63491a8cc6d6b913f54218,856895eda4fa41159b4aed0b71355cae
35390087,1,1,0,1.5,00:35:39,04:35:39,360,360,7b84670cf4164cccba22ebb17a2c290a,433544a316b84100a11a703f1b99494a
35470088,1,0,0,1.0,00:35:47,04:35:47,240,240,f5264a9b32c94706a8bc981ab961952a,8dcef54acc6d4c0592a222a730300f1c
37040089,0,0,2,0.5,00:37:04,04:37:04,120,120,e47399648fa842b2b8f80094343d8091,cdcbb2960996475fb11a199d4226fc15
37060090,0,0,1,0.25,00:37:06,04:37:06,60,60,d9f1aced3d1b4379b43a7aed2488134d,a6fefc4ac6f541cbbc7af963c13350f6
38470091,0,0,1,0.25,00:38:47,04:38:47,60,60,c4e793f5dc5a4026b54f5b9925de1196,e2d5093fbe36431f8986ddb0e1c586be
39160092,1,0,0,1.0,00:39:16,04:39:16,240,240,c174cfe9fcbf4f1b82095941a49f7bd9,0ca31f8c354b4ab78899ad6dfbd632fa
39200093,0,0,2,0.5,00:39:20,04:39:20,120,120,4780dc7fb51f4f5da3dea9e56c125fe6,bdb72ae965bb4229a3b93402b5cd3d78
40230094,3,0,0,3.0,00:40:23,04:40:23,720,720,f6faef4b36e743328800b961aced4a2c,d9f1aced3d1b4379b43a7aed2488134d
41180095,4,0,0,4.0,00:41:18,04:41:18,960,960,85a5e0d0db8746a8bb82de9c72fb4cfe,a6fefc4ac6f541cbbc7af963c13350f6
41300096,1,0,0,1.0,00:41:30,04:41:30,240,240,b36cdc41430843efbf674ab80369d77b,6999d8c076aa42f3b42c6c96dc2ccc4c
41510097,1,0,0,1.0,00:41:51,04:41:51,240,240,4a85fbdd319140dd83f55766289d365f,00e5630fbb3c4ff4b753ac1e1c15d561
41510098,1,0,0,1.0,00:41:51,04:41:51,240,240,5934c25a3ab2421c9533dcfcb439ba76,fc583f43dd594e1fbc333052a2e5fb30
42180099,0,1,0,0.5,00:42:18,04:42:18,120,120,5c8900293133480d893ceee1ac8fd352,fc583f43dd594e1fbc333052a2e5fb30
42210100,0,4,0,2.0,00:42:21,04:42:21,480,480,7d1aa3474be842a9974684f4a1172ffe,4291ef6305424140bbfaffff64fe7547
43060101,6,0,0,6.0,00:43:06,04:43:06,1440,1440,004d1201e9e84cfbacfa68dc759c61f1,c1e1e4250f63479ca9261967f84b6719
43570102,0,0,2,0.5,00:43:57,04:43:57,120,120,e3495e0ede9a4ff3a63b4501c17d1fcd,1394dce6e0b24fc8ad3d0a807e490829
45190103,0,0,1,0.25,00:45:19,04:45:19,60,60,1053bf90a2c645c3a596b31bbc84f535,6ac617af0ea04e9bbbc3b206d86d73a6
46180104,1,1,0,1.5,00:46:18,04:46:18,360,360,81dc3e210b4449bf91d9874c26f173f0,7b4a71ce5d744da09cf5f4c744924812
47070105,0,1,0,0.5,00:47:07,04:47:07,120,120,ee187c7680604a9fa1f3d3837610c11a,468daf338af44b9382df90826f18994c
47360106,1,1,0,1.5,00:47:36,04:47:36,360,360,74e91fb64c7346269d555cec8a2cfb73,263739de27764618a7e699260cdfdd31
47430107,0,0,1,0.25,00:47:43,04:47:43,60,60,187a4c8fb27e4e5b9ef800a4ad5d4301,66b7f2fbd6a042c1bbd1b567d68daa56
49300108,0,0,1,0.25,00:49:30,04:49:30,60,60,2b8215c5f313492cbba6d8898216524c,fc583f43dd594e1fbc333052a2e5fb30
50390109,0,2,0,1.0,00:50:39,04:50:39,240,240,7d1aa3474be842a9974684f4a1172ffe,f7d977891ba84a7491024709803f38cc
51110110,8,0,0,8.0,00:51:11,04:51:11,1920,1920,0c589202a6584664939d46842080d019,77ec676ff9e348298044721c0fc2b690
54430111,1,0,0,1.0,00:54:43,04:54:43,240,240,ffaae12a3c054da585696a96e880cf64,ef3171964da04ea7ac2e547f2441eff0
55180112,0,0,2,0.5,00:55:18,04:55:18,120,120,77e3d5c3f5ca4e0dabde094ba94ea49b,f5118fa189b742a897beec2f77de9b27
55280113,4,0,0,4.0,00:55:28,04:55:28,960,960,773b0458659248f1938a61ddaeef55ef,81dc3e210b4449bf91d9874c26f173f0
55460114,0,1,0,0.5,00:55:46,04:55:46,120,120,99f05d5e71104b04838cff91b231a002,fee0072df94c405497ce1741925cd341
57040115,0,0,2,0.5,00:57:04,04:57:04,120,120,c5819bc71f70420e8a28ac7c158dc22f,7d1aa3474be842a9974684f4a1172ffe
57040116,0,0,2,0.5,00:57:04,04:57:04,120,120,263739de27764618a7e699260cdfdd31,390904f3744145508d8c9f8361a23e72
58420117,0,1,0,0.5,00:58:42,04:58:42,120,120,212c60c932ca4e4c8cf922cb2ec2fadd,66b7f2fbd6a042c1bbd1b567d68daa56
100440118,0,0,3,0.75,01:00:44,05:00:44,180,180,8c0126415c904d388bfdecbb4bf23c2e,9eb6acb8d6154085a29d04268076aeea
100450119,1,0,0,1.0,01:00:45,05:00:45,240,240,4cf497e776dd408f82c60b6475397a9d,bdb72ae965bb4229a3b93402b5cd3d78
100470120,2,0,0,2.0,01:00:47,05:00:47,480,480,1394dce6e0b24fc8ad3d0a807e490829,af35b43e04df49b9b469a0018730faeb
159030121,0,1,0,0.5,01:59:03,05:59:03,120,120,3dae461cb13a4ca7bc113b9b1842283a,c174cfe9fcbf4f1b82095941a49f7bd9
204310122,3,0,0,3.0,02:04:31,06:04:31,720,720,6380b13f12984a08a4994fb4c126215b,c56a0078468d4f1498be9e79f6bbd4c0
207300123,6,1,0,6.5,02:07:30,06:07:30,1560,1560,c56a0078468d4f1498be9e79f6bbd4c0,390904f3744145508d8c9f8361a23e72
209440124,0,1,0,0.5,02:09:44,06:09:44,120,120,5c8900293133480d893ceee1ac8fd352,1654624e52e84a93b56d016abb6f9042
209440125,0,2,0,1.0,02:09:44,06:09:44,240,240,8854c92271174c4bbd3ee95fbdd973c7,e2327ef4f46a40908e2b8ad97e855333
214510126,1,0,0,1.0,02:14:51,06:14:51,240,240,20d9d5fd8824497a811a65a57f64f359,9c615d0af79a4cbfa86dc0bbf46a7870
218360127,0,1,0,0.5,02:18:36,06:18:36,120,120,c4e793f5dc5a4026b54f5b9925de1196,1c3da1b869444169a773701e1430ded0
218420128,0,1,1,0.75,02:18:42,06:18:42,180,180,681162833e354d329df2b7aff119f015,a6d6e6a52a0044e99991fc8fb0248027
221560129,2,0,0,2.0,02:21:56,06:21:56,480,480,4e6e1dec486340a0b4fbc7e1eeed99ab,5eb5c6872aa04a0c8175969801d56658
222270130,0,0,1,0.25,02:22:27,06:22:27,60,60,d3118417a6aa44c488d1758be16ad2dd,5e2e9efa5ade4984bb18af66028bc0c8
223250131,0,0,1,0.25,02:23:25,06:23:25,60,60,f6faef4b36e743328800b961aced4a2c,fa366fc87a124d32926daa5bb093129f
224260132,0,1,0,0.5,02:24:26,06:24:26,120,120,ffaae12a3c054da585696a96e880cf64,becb4f85393540b287e7329758b8d832
227110133,4,0,0,4.0,02:27:11,06:27:11,960,960,9829a9e1f6874f28b33b57a7a42bb49f,cdcbb2960996475fb11a199d4226fc15
227150134,0,1,0,0.5,02:27:15,06:27:15,120,120,13b35cedb9274b359a8a666d67ef5538,6c9f8a62eff74e589c081de647f8eb3e
227150135,1,0,0,1.0,02:27:15,06:27:15,240,240,b36cdc41430843efbf674ab80369d77b,7b84670cf4164cccba22ebb17a2c290a
227340136,0,1,0,0.5,02:27:34,06:27:34,120,120,ffd0ed8719f54294a452ed3e3b6a986c,7b84670cf4164cccba22ebb17a2c290a
227370137,1,0,0,1.0,02:27:37,06:27:37,240,240,cdcbb2960996475fb11a199d4226fc15,aa61dc034d9240e9950b027ba204f5f0
229010138,7,0,0,7.0,02:29:01,06:29:01,1680,1680,449b516ba21b4270ac1ea1b13a89514c,becb4f85393540b287e7329758b8d832
231170139,0,2,0,1.0,02:31:17,06:31:17,240,240,24b6bf044ee8473db7030d008fb422b5,c0979c05f2c44e6fa7c5e42ae9aa977e
234560140,1,0,0,1.0,02:34:56,06:34:56,240,240,3556641d92e044d3a0111c4df4d1fd17,6ba3750e4eda425fae9db0cd825c39cd
235190141,0,0,1,0.25,02:35:19,06:35:19,60,60,212c60c932ca4e4c8cf922cb2ec2fadd,e47399648fa842b2b8f80094343d8091
235260142,0,0,1,0.25,02:35:26,06:35:26,60,60,76d691d6054f42d48f27e16806928020,b8f0e72c209a459991fd3cb61c72b333
236480143,0,1,0,0.5,02:36:48,06:36:48,120,120,aa61dc034d9240e9950b027ba204f5f0,80cc1546ba7645e3964fd017e4af3299
236480144,0,1,0,0.5,02:36:48,06:36:48,120,120,f7d977891ba84a7491024709803f38cc,c5819bc71f70420e8a28ac7c158dc22f
237050145,0,1,0,0.5,02:37:05,06:37:05,120,120,c5819bc71f70420e8a28ac7c158dc22f,fa91b55160e245edb77a213135cccd27
237570146,1,0,0,1.0,02:37:57,06:37:57,240,240,84837bc48a2846cda5895e07912c6a91,aa61dc034d9240e9950b027ba204f5f0
237570147,0,1,0,0.5,02:37:57,06:37:57,120,120,e2d5093fbe36431f8986ddb0e1c586be,468daf338af44b9382df90826f18994c
237570148,1,0,0,1.0,02:37:57,06:37:57,240,240,7d511f7ba322430687691bf9cfcc96b4,a6fefc4ac6f541cbbc7af963c13350f6
237570149,1,0,0,1.0,02:37:57,06:37:57,240,240,212c60c932ca4e4c8cf922cb2ec2fadd,0ca31f8c354b4ab78899ad6dfbd632fa
240060150,0,1,0,0.5,02:40:06,06:40:06,120,120,d1f8de642d734931be957336196d996d,f5264a9b32c94706a8bc981ab961952a
241350151,0,1,0,0.5,02:41:35,06:41:35,120,120,dd538f8238a5430b8135b89b8afe2511,3556641d92e044d3a0111c4df4d1fd17
244260152,1,0,0,1.0,02:44:26,06:44:26,240,240,84837bc48a2846cda5895e07912c6a91,680ee12255ad415ab7838647f138778e
245420153,1,0,0,1.0,02:45:42,06:45:42,240,240,3556641d92e044d3a0111c4df4d1fd17,c56a0078468d4f1498be9e79f6bbd4c0
245490154,0,0,1,0.25,02:45:49,06:45:49,60,60,b6dd694ae05541dba369a2a759d2c2b9,9c615d0af79a4cbfa86dc0bbf46a7870
245510155,1,0,0,1.0,02:45:51,06:45:51,240,240,ffd0ed8719f54294a452ed3e3b6a986c,680ee12255ad415ab7838647f138778e
247250156,1,0,0,1.0,02:47:25,06:47:25,240,240,081dc54492414061ae6c6e47bf7b8db5,77e3d5c3f5ca4e0dabde094ba94ea49b
247500157,0,1,0,0.5,02:47:50,06:47:50,120,120,e723c30f335b4391ad73fbccdfb67d1e,852c1621c9c44d029b33d71c1274caeb
248070158,0,1,0,0.5,02:48:07,06:48:07,120,120,d48e48b0b026419990c5ed5080c5da9d,c0979c05f2c44e6fa7c5e42ae9aa977e
248070159,0,0,1,0.25,02:48:07,06:48:07,60,60,8dcef54acc6d4c0592a222a730300f1c,2a1bdb363ea14379b771f76e428aad9c
249010160,2,0,0,2.0,02:49:01,06:49:01,480,480,856895eda4fa41159b4aed0b71355cae,263739de27764618a7e699260cdfdd31
249080161,0,0,4,1.0,02:49:08,06:49:08,240,240,d3118417a6aa44c488d1758be16ad2dd,f99babdb60984c91ab485b8590630839
249290162,0,1,0,0.5,02:49:29,06:49:29,120,120,ef7a2e12c20043a9aba7fecf660b2616,e47399648fa842b2b8f80094343d8091
251190163,0,1,0,0.5,02:51:19,06:51:19,120,120,681162833e354d329df2b7aff119f015,434ba7a94f63491a8cc6d6b913f54218
254340164,0,2,1,1.25,02:54:34,06:54:34,300,300,004d1201e9e84cfbacfa68dc759c61f1,24e7da27483f42109e5fd5db774a8168
256220165,0,0,3,0.75,02:56:22,06:56:22,180,180,53827e104d8e49409192d379460e0a98,1e93ab7137b643aab3f9b31fdb1c35a8
256220166,0,1,0,0.5,02:56:22,06:56:22,120,120,b36cdc41430843efbf674ab80369d77b,effccdca39e848faae86cc17c34e722b
259320167,1,0,0,1.0,02:59:32,06:59:32,240,240,61a68b6b728b4413ba6a0f695091579c,ce433928b8724d77bbe97ccb1e3312a5
300220168,1,0,0,1.0,03:00:22,07:00:22,240,240,66b7f2fbd6a042c1bbd1b567d68daa56,b4258aba02fe457889bff20abcd3c10e
301510169,0,1,0,0.5,03:01:51,07:01:51,120,120,e2327ef4f46a40908e2b8ad97e855333,fc583f43dd594e1fbc333052a2e5fb30
304140170,1,0,0,1.0,03:04:14,07:04:14,240,240,d9f1aced3d1b4379b43a7aed2488134d,d66f217d91dd4b43a32fb4984c74845d
304280171,0,2,1,1.25,03:04:28,07:04:28,300,300,14174a048a0147be86981428ec8df189,4e6e1dec486340a0b4fbc7e1eeed99ab
304560172,1,0,0,1.0,03:04:56,07:04:56,240,240,081dc54492414061ae6c6e47bf7b8db5,a1706ab3350d477cb63e047c4f4ad819
307340173,0,0,1,0.25,03:07:34,07:07:34,60,60,fa91b55160e245edb77a213135cccd27,4cf497e776dd408f82c60b6475397a9d
308540174,10,0,0,10.0,03:08:54,07:08:54,2400,2400,3dae461cb13a4ca7bc113b9b1842283a,e15ed46435514dda8bd6a420ab3e5d0b
309240175,1,0,0,1.0,03:09:24,07:09:24,240,240,7d511f7ba322430687691bf9cfcc96b4,5e2e9efa5ade4984bb18af66028bc0c8
309240176,0,1,0,0.5,03:09:24,07:09:24,120,120,d1f8de642d734931be957336196d996d,f7d977891ba84a7491024709803f38cc
310300177,1,0,0,1.0,03:10:30,07:10:30,240,240,20d9d5fd8824497a811a65a57f64f359,ba2f9926cafc49468d76077a3e86aa4f
311050178,0,0,2,0.5,03:11:05,07:11:05,120,120,e5dc8bf4da6a4112b4dfca025d6a8948,62cbdc8fbbc5452da72e83705b4e19af
311050179,0,0,2,0.5,03:11:05,07:11:05,120,120,62cbdc8fbbc5452da72e83705b4e19af,9b40bfd6ca1c432498685540652a5a8b
312440180,2,0,0,2.0,03:12:44,07:12:44,480,480,99f05d5e71104b04838cff91b231a002,004d1201e9e84cfbacfa68dc759c61f1
315120181,0,1,0,0.5,03:15:12,07:15:12,120,120,d66f217d91dd4b43a32fb4984c74845d,ef3171964da04ea7ac2e547f2441eff0
315180182,0,1,0,0.5,03:15:18,07:15:18,120,120,7b4a71ce5d744da09cf5f4c744924812,b854aac6ac2345789fbb3d155321216a
315580183,0,1,0,0.5,03:15:58,07:15:58,120,120,e5dc8bf4da6a4112b4dfca025d6a8948,20d9d5fd8824497a811a65a57f64f359
316410184,0,0,1,0.25,03:16:41,07:16:41,60,60,cdcbb2960996475fb11a199d4226fc15,af35b43e04df49b9b469a0018730faeb
316430185,0,0,1,0.25,03:16:43,07:16:43,60,60,62cbdc8fbbc5452da72e83705b4e19af,e47399648fa842b2b8f80094343d8091
317000186,0,0,2,0.5,03:17:00,07:17:00,120,120,b6dd694ae05541dba369a2a759d2c2b9,b36cdc41430843efbf674ab80369d77b
317560187,0,2,0,1.0,03:17:56,07:17:56,240,240,f7d977891ba84a7491024709803f38cc,62cbdc8fbbc5452da72e83705b4e19af
318150188,1,0,0,1.0,03:18:15,07:18:15,240,240,7d511f7ba322430687691bf9cfcc96b4,852c1621c9c44d029b33d71c1274caeb
